1.132060680538415909e-02
1.149139273911714554e-02
1.120765414088964462e-02
1.064721960574388504e-02
1.013172697275876999e-02
1.297838147729635239e-02
1.246400456875562668e-02
1.183737162500619888e-02
1.112555433064699173e-02
1.121629867702722549e-02
1.390589307993650436e-02
1.401385292410850525e-02
1.405213680118322372e-02
1.375811360776424408e-02
1.381764747202396393e-02
1.627563126385211945e-02
1.647314056754112244e-02
1.650426350533962250e-02
1.641915179789066315e-02
1.615295000374317169e-02
1.855585724115371704e-02
1.825439929962158203e-02
1.850779727101325989e-02
1.848408393561840057e-02
1.923047937452793121e-02
2.341275848448276520e-02
2.574309706687927246e-02
2.624979056417942047e-02
2.622593194246292114e-02
2.050979621708393097e-02
2.048617787659168243e-02
1.961053162813186646e-02
1.965838670730590820e-02
1.955398358404636383e-02
2.028489671647548676e-02
2.356627956032752991e-02
2.437061071395874023e-02
2.844221517443656921e-02
2.877684310078620911e-02
2.322926372289657593e-02
2.316578850150108337e-02
2.316104806959629059e-02
2.287440933287143707e-02
2.238342352211475372e-02
2.175067923963069916e-02
2.593295089900493622e-02
2.594916522502899170e-02
2.659953758120536804e-02
2.655962668359279633e-02
2.534439973533153534e-02
3.141681849956512451e-02
3.084429353475570679e-02
3.016434982419013977e-02
2.872405387461185455e-02
2.965028397738933563e-02
3.095053508877754211e-02
2.947821095585823059e-02
3.007057122886180878e-02
2.816417440772056580e-02
2.799805998802185059e-02
2.809545397758483887e-02
2.708859369158744812e-02
2.529328688979148865e-02
2.722983434796333313e-02
2.487850748002529144e-02
3.344732522964477539e-02
3.434528037905693054e-02
3.788056969642639160e-02
3.997452929615974426e-02
4.143249988555908203e-02
3.740034252405166626e-02
