,train_loss,val_loss,val_dice
0,0.5531272242466608,0.7046273449776878,0.4386239877469103
1,0.4120171678562959,0.5383053325431447,0.4845522017965854
2,0.3791578486561775,0.30836604199778866,0.6878488494476802
3,0.3648826802770297,0.2629468103109951,0.7174193681965412
4,0.35767392069101334,0.30841716137570396,0.6789295007645244
5,0.3570880902310212,0.5030304777370372,0.6168883586013821
6,0.3499880296488603,0.30096713264643304,0.6692208450444987
7,0.34774304553866386,0.3319185452981734,0.6501574144396983
8,0.3427395050724347,0.3792770586383175,0.6016615330333441
9,0.34237127130230266,0.39788365762838174,0.6139652551059992
10,0.33925722166895866,0.36998729017418874,0.6318674853570024
11,0.33542289088169736,0.3926708585779432,0.6350668173440746
12,0.3362347682317098,0.34762102424258917,0.6577044602011292
13,0.3343784548342228,0.459309025213752,0.5869357445710142
14,0.33287014067173004,0.33421649168914475,0.6557034560492341
15,0.3322214347620805,0.3568133208953159,0.6460450136325728
16,0.33057495206594467,0.32779747717817065,0.6696333527565003
17,0.3289504336814086,0.33139598953052307,0.6579959119709444
18,0.32791195685664815,0.33543381082340024,0.6584196812669996
19,0.3274950149158637,0.33293899746847827,0.6529869630303181
20,0.3282053582370281,0.2824575890537719,0.700409927754335
21,0.3251444970568021,0.33160839055625485,0.6595763363468815
22,0.32533543432752293,0.34491282449641697,0.6483676419291697
23,0.32506750772396725,0.3439633762332755,0.6539896566263387
24,0.3233267155786355,0.30933978452648914,0.6877532027976614
25,0.321972085783879,0.3152764758173848,0.6692724456249828
26,0.32113804916540784,0.3291620436268793,0.6607288428595368
27,0.31959672768910724,0.3233211237360054,0.6829735516662329
28,0.319607129941384,0.33545508493839854,0.6594111549182677
29,0.3183298259973526,0.32601811306577333,0.6630121792705965
30,0.31747635702292126,0.3132084241635363,0.6720876616491398
31,0.31696829820672673,0.33868140469134694,0.6548249659403949
32,0.31702781344453496,0.3104832021283432,0.6671179016711006
33,0.31533581763505936,0.3336358797802052,0.6542268491966624
34,0.31487154215574265,0.31659743063886403,0.6738853441997313
35,0.31391634916265804,0.30775186528622267,0.6817446970603835
36,0.3123733513057232,0.33016496909336307,0.66838239750392
37,0.31245214864611626,0.301742201497857,0.6853693268668484
38,0.31128161276380223,0.3252436209732378,0.6607981148739935
39,0.3113470921913783,0.3241604225316518,0.663751240431423
40,0.3100823027392228,0.32086826856707185,0.6721229360976689
41,0.3095587765177091,0.3052997988294548,0.6877720151988553
42,0.3087427703042825,0.3171534832094757,0.6743737549009458
43,0.3074544817209244,0.3082536623511516,0.675962414707936
44,0.3079422861337662,0.3060911389303879,0.6783818547154816
45,0.30693360169728595,0.2941199758522947,0.6874692587785318
46,0.3069046748181184,0.30909420512091945,0.6767649847017208
47,0.3049119773010413,0.3225442856550217,0.6647461391670603
48,0.3046375426153342,0.313996665200717,0.6741440694097062
49,0.30343525980909664,0.31326342586060646,0.6731444761786662
50,0.3029107910891374,0.31069125390388597,0.6787459902360405
51,0.30372315769394237,0.31152038498663565,0.6786105534560244
52,0.30229458833734196,0.3123773241546792,0.6753950931656528
53,0.3018548662463824,0.29828252028411545,0.6910843562072432
54,0.3003198380271594,0.29384144154232994,0.6897755204791755
55,0.2993338319162528,0.3047234086923196,0.6796514762119508
56,0.29957886536916095,0.3028453749250358,0.6839100078797676
57,0.29805775359272957,0.3036646371156397,0.6818181562591606
58,0.29804009074966115,0.30192619264125825,0.6879119377740672
59,0.2978144859274228,0.3009620189246997,0.6909121468873091
60,0.2965562753379345,0.2934048768080456,0.6914111746029115
61,0.29627927020192146,0.3032177872640986,0.6782162771258555
62,0.2954935220380624,0.30938657194795743,0.6808828850867044
63,0.29522696261604625,0.29850126068357014,0.6879057211775176
64,0.29415267209211987,0.30812069874414255,0.680990806683688
65,0.2932309719423453,0.30271848822143715,0.6839306837236377
66,0.2929573841392994,0.29974512571180373,0.686535441959408
67,0.2929795098801454,0.29240659261253515,0.6923809962373384
68,0.29191144307454425,0.3057393921512953,0.6790913970537589
69,0.2906246657172839,0.29462365415734304,0.687840958632214
70,0.29050613939762115,0.2917986091593621,0.6862399016467619
71,0.28921134894092876,0.2949299709477895,0.6929899368487613
72,0.2880666007598241,0.2977501502339269,0.6816359561933598
73,0.28746024270852405,0.29641856425245044,0.6858313748534297
74,0.2865250880519549,0.28437158016251846,0.7009960448238212
75,0.28717779989043873,0.2832883286224285,0.6955170345977998
76,0.285109493881464,0.2811839674979868,0.7004739715179927
77,0.2842545124391715,0.2860503970317438,0.691294252032965
78,0.28457648679614067,0.2996590558911713,0.6881234877546069
79,0.28387779742479324,0.28829821520288224,0.6918795614175394
80,0.2833012330035369,0.27356209156798644,0.7032553876789522
81,0.2817031641801198,0.2844326383211243,0.6930646267575278
82,0.28175468867023784,0.28881510437374386,0.6877046581724999
83,0.28084662184119225,0.28179438000833484,0.6951432937467602
84,0.27993445098400116,0.2807259952098551,0.6985502425213934
85,0.27924808859825134,0.28282172264347616,0.6943846768896345
86,0.2794984169304371,0.28155188199499964,0.6945894101975669
87,0.2784611905614535,0.2810938341936595,0.6980759246248595
88,0.2777036689221859,0.27728776973737795,0.7012265690615479
89,0.27669593319296837,0.28204191566353115,0.6960963466637571
90,0.27584445973237354,0.27803422552599033,0.6980819393211687
91,0.2750917375087738,0.2759915220905358,0.7001932302830924
92,0.2749120779335499,0.27635008105089964,0.700274641748885
93,0.27395286907752353,0.27862160193248536,0.7001289381107814
94,0.2736124321818352,0.2621023778344544,0.7143076740520101
95,0.27231598148743313,0.2867852611860759,0.6913730131908202
96,0.271217738588651,0.2714439304361881,0.702565460137918
97,0.2709139461318652,0.2806167748192666,0.6960787632935483
98,0.27037734910845757,0.26557691374295195,0.7098481492257454
99,0.2700613910953204,0.2816988594934974,0.6975013298887602
100,0.26851315672198933,0.27217796742916106,0.6996453732671872
101,0.2681560702621937,0.28255185598218946,0.6974521103039594
102,0.26704338441292447,0.2745432300466887,0.6993854460581928
103,0.2668032559255759,0.27056235578698173,0.7045633636729818
104,0.26635902374982834,0.2639032246361316,0.7074358564027599
105,0.26607933392127353,0.26846496181588775,0.7062680895059881
106,0.26583655302723247,0.27360452291831167,0.7035114385712314
107,0.26493117461601895,0.26067887785988797,0.7126673996448517
108,0.2639014658828576,0.26526528078485545,0.7081581885546027
109,0.2637701891362667,0.26256220762578536,0.7098049735519248
110,0.2636702060699463,0.2542353539189822,0.7168659159834956
111,0.2621895509461562,0.2654167149478281,0.7107662289075448
112,0.262284276386102,0.2647290973386294,0.7101557959133471
113,0.26135524238149327,0.2753335091849448,0.698790249438353
114,0.2604067263503869,0.26006855301454035,0.7125333882553476
