,train_loss,val_loss,val_dice
0,0.5737896996239821,0.7017501836931201,0.3982709571089543
1,0.43177733694513637,0.5646936856944796,0.32247540774479716
2,0.39816757788260776,0.4797427361280146,0.5328075604539522
3,0.3770895227789879,0.6473277343830592,0.5423567949886053
4,0.36764153093099594,0.28247703947651553,0.6211148565084161
5,0.36173057556152344,0.265560306650652,0.6597648729740734
6,0.3586864210665226,0.3982767833790309,0.5759372411899164
7,0.3546036606033643,0.35963645312987585,0.6218261751490579
8,0.352035216987133,0.36729309508498287,0.586874302550101
9,0.35059965774416924,0.35886734472194187,0.598994990385754
10,0.34837503731250763,0.3098585543078436,0.6399706451825693
11,0.34764084219932556,0.3649052854155151,0.5772188748692123
12,0.3471100131670634,0.44724645001787533,0.5932762030144813
13,0.34446664278705913,0.4064760800818322,0.5749042406048573
14,0.3434326996405919,0.3494305776458391,0.6022258389164025
15,0.3426999586323897,0.3446031281645869,0.6048370977522621
16,0.340511005371809,0.33268599581550545,0.6245366631259381
17,0.3399221549431483,0.3333420552838017,0.6283419251441955
18,0.3388623520731926,0.3291526994235079,0.6044235255936502
19,0.3371524413426717,0.3292268352189534,0.6294871544334251
20,0.3354346690078576,0.34018695001870813,0.6210503630235161
21,0.33490784590442974,0.3368856406127903,0.6308098020687909
22,0.33479633058110875,0.33371181114458703,0.6131501502554182
23,0.3323996129135291,0.34122286862890483,0.6154020339250564
24,0.3314410150051117,0.32819082564871077,0.6228869773972202
25,0.3305162861943245,0.3205944752189475,0.6161902958238629
26,0.33003709216912586,0.341758992848262,0.606197503209114
27,0.32910632838805515,0.3409471797271514,0.6082967243983712
28,0.32823167741298676,0.3254182436936338,0.6206024832288984
29,0.32735254243016243,0.3405220928326459,0.6034199501007376
30,0.3265953262646993,0.30121442738553167,0.6412578327555052
31,0.3256833516061306,0.3452468474985848,0.5999999273410985
32,0.32429607088367146,0.3220894259466252,0.6337121345627476
33,0.3232986107468605,0.362186802566891,0.6009359249766444
34,0.3221287876367569,0.33387065152047385,0.6127627300544524
35,0.32188911984364194,0.33124784541801666,0.6255971925359377
36,0.3206479176878929,0.3305728812452773,0.6249069893024337
37,0.32038229952255887,0.3327313097010196,0.630822190264581
38,0.3192835586766402,0.3391869397650302,0.6114245245993977
39,0.31818099940816563,0.3519172685666823,0.6066907972517148
40,0.3171047444144885,0.33083247987317366,0.6207887401883031
41,0.31608812759319943,0.31628447481444183,0.6360750408239768
42,0.3153713022669156,0.31819224714393346,0.6339545455616964
43,0.31547249232729274,0.33625525341067514,0.6289588566397277
44,0.31422383338212967,0.3397129426959535,0.6135292015445064
45,0.31324182202418643,0.34878668176456235,0.6138573985284483
46,0.3133288423220317,0.2976463168439731,0.6379858702001437
47,0.31156546374162036,0.3098049152485082,0.6397051557688646
48,0.3105214796960354,0.31525693921975684,0.6289277141362848
49,0.30964066336552304,0.31018870296612594,0.6261566326651775
50,0.3094326853752136,0.324573694652235,0.6162378476539129
51,0.3082237516840299,0.32553290141300417,0.6208398656106331
52,0.3081422746181488,0.3183392062573366,0.6371997196909408
53,0.30666720618804294,0.2978144816109832,0.6407277008177529
54,0.3058905402819316,0.2981071586340246,0.6375670417933397
55,0.30507025495171547,0.33033970787491596,0.6178793301884558
56,0.3042074404656887,0.29619987518854546,0.6442492913192427
57,0.303535799185435,0.31489293268868623,0.6316697217209238
58,0.30276620388031006,0.29663006982333223,0.6429313423767896
59,0.30153587957223255,0.3052097392753816,0.6390021691020106
60,0.3013327444593112,0.312776238733614,0.6348547989213971
61,0.30119693155090016,0.31209840837498787,0.6279093415804312
62,0.30004747087756795,0.29218520350019694,0.6454369618019588
63,0.29876818135380745,0.32117081355880683,0.6355396250603904
64,0.29856620853145915,0.30871698558330535,0.6352352591467575
65,0.29776760811607045,0.28977335527749126,0.6531851949826093
66,0.29645999521017075,0.31062059041479945,0.641883102772941
67,0.2960398780802886,0.30151101216463977,0.6409499677973733
68,0.29575279851754505,0.2943078769344679,0.651862161008405
69,0.293753944337368,0.293907059414286,0.6464795323324876
70,0.2929847873747349,0.3010802621153039,0.6375959518929603
71,0.2925683967769146,0.29736256910042025,0.6460847196444659
72,0.2924147422115008,0.28081153291212,0.6503152216824007
73,0.29135307545463246,0.30818992668474227,0.6354592873177058
74,0.29034339636564255,0.29012963075033377,0.6504612649830295
75,0.2900305812557538,0.28605936920978653,0.6515795135162246
76,0.28853579113880795,0.2973174893939999,0.643832463109997
77,0.28852175921201706,0.2962403214313615,0.6454489450219651
78,0.2873300276696682,0.2857268625581768,0.6507666947136462
79,0.28694429496924084,0.28023420412775496,0.6627239642848431
80,0.2865901341040929,0.2871409467408355,0.6414543457434211
81,0.2851232439279556,0.3058528791011219,0.6412823125510149
82,0.28504327808817226,0.29625352965274326,0.6416669183213946
83,0.28372116138537723,0.2821007283640579,0.6581717133522034
84,0.2833622011045615,0.28260427302038166,0.6518178222884594
85,0.2817339412868023,0.2861134490076925,0.6564828058363686
86,0.2812444157898426,0.2827138781547546,0.6560440734238692
87,0.28098179524143535,0.28274678976183204,0.659780701197369
88,0.2810549736022949,0.27302728717176006,0.6588617920036047
89,0.2791769963999589,0.2952210339442105,0.6396523165031218
90,0.2787006249030431,0.28449550136713914,0.6560428826741769
91,0.27665410935878754,0.29424865711742726,0.645169129338063
92,0.27635472267866135,0.26008992268585823,0.6702761599715327
93,0.2752879026035468,0.28333665636223804,0.647446067148531
94,0.273681844274203,0.2671894409706895,0.6587699380558981
95,0.2725775068004926,0.27061651928324093,0.6629592553830482
96,0.2718813344836235,0.2799188133696435,0.6540239289612837
97,0.2713470794260502,0.2685119990521753,0.6633997310215318
98,0.2711038142442703,0.27963102296204634,0.6577258941153405
99,0.2697200725475947,0.2760722230437776,0.6535506617015516
100,0.26889120663205784,0.2643056915679448,0.665528581343906
101,0.2681933877368768,0.26397795028669735,0.6668106107644631
102,0.26771608864267665,0.2636778223052831,0.6617749501282061
103,0.26741475611925125,0.2699426802111344,0.6587710008654796
104,0.2658326104283333,0.2656948384684576,0.6661526285426718
105,0.2647266152004401,0.26758201537837445,0.663437300332835
106,0.2650340236723423,0.2761129470778183,0.6576487472359563
107,0.2641323072214921,0.26546941198093793,0.6657171697683737
108,0.2628050384422143,0.276444763280976,0.6510321139449805
109,0.26245584587256116,0.2759846396849189,0.6573177033746747
110,0.2620471144715945,0.26656011311520994,0.6637722127034631
111,0.2608299255371094,0.2711192575139059,0.6603503595775282
112,0.26012669627865154,0.26286572029053323,0.6720333498128703
113,0.26058323308825493,0.2641269313827367,0.6649812438118625
114,0.2587987867494424,0.2594846863352077,0.6688992118331748
115,0.2581568161646525,0.27573590366773204,0.6576355532021589
116,0.25763586287697154,0.25779779498845756,0.6690816933840094
117,0.2567965475221475,0.26864190162487434,0.6632550143020254
118,0.25655239075422287,0.27236481518812583,0.658113434784849
119,0.2555348115662734,0.2660915130041015,0.668074019861893
120,0.2541039076944192,0.26213194016419666,0.6680141350752871
121,0.25342862494289875,0.26554926384082983,0.6662032447230648
122,0.2533571080615123,0.2597770575696314,0.6672373449298697
123,0.2520423537741105,0.26445929156222814,0.6655516685734333
124,0.25230127697189647,0.25798584510323025,0.6681849255528248
125,0.25089761056005955,0.2724636505607148,0.6591943359710801
126,0.24987992582221827,0.262150369836411,0.6657282750371476
127,0.2506107445806265,0.27146353318657673,0.6529495797526669
128,0.24937720720966658,0.2648343627091864,0.6696290389752724
129,0.24828209169209003,0.24132555590968738,0.6872539184462856
130,0.2483021548638741,0.2521163332420336,0.6753427534875736
131,0.2484992127865553,0.24881312307757392,0.6852368426994538
132,0.24638997887571654,0.24793718199075107,0.6835067929516376
133,0.2460037519534429,0.23812133300472313,0.6864640821033801
134,0.24537048923472563,0.2476205199117392,0.675107452735095
135,0.24539406038820744,0.252740447852813,0.6775318603280565
136,0.24435573257505894,0.2585211198514616,0.6683020554797751
137,0.24359541572630405,0.23495910658802785,0.6897299289703369
138,0.24230184157689413,0.24339547039757312,0.6821091092808146
139,0.24168692963818708,0.2539377492498344,0.6739760616295775
140,0.24171062000095844,0.24612912302705603,0.6833846077952587
141,0.2418138012290001,0.2343791813497812,0.6874622243390957
142,0.24000827657679716,0.23738576899951613,0.6834781567815323
143,0.23994174413383007,0.243431662652694,0.6868790974079723
144,0.23907622570792833,0.24516911141469444,0.6747950744461005
145,0.2382835429161787,0.24737945148642634,0.6788853393474096
146,0.23845447103182474,0.24618841067586147,0.6823151041084612
147,0.2369236753632625,0.23237612652526776,0.694929150628372
148,0.23663211551805338,0.23403025168768118,0.6910869083773922
149,0.23656046452621618,0.23212992569930116,0.6925340163036131
150,0.23501111132403216,0.23247262745256156,0.6912859052839414
151,0.23554478399455547,0.2284640362774822,0.6940644409455045
152,0.23482364043593407,0.23564698001448536,0.6943774565844468
153,0.2344171895335118,0.22877932509905854,0.696613227313673
154,0.23370302592714629,0.2435602430726441,0.6801745463425005
155,0.23363995055357614,0.24273944870686867,0.681711719741284
156,0.23277112965782484,0.24020075808528443,0.6866725056104257
157,0.2315702916433414,0.2312627903802294,0.6953737739106299
158,0.23059341994424662,0.238667599038339,0.6868408060409653
159,0.2305491572866837,0.23193171261481835,0.6902334831969839
160,0.2300767203172048,0.23036647071720848,0.6942605843846227
161,0.22967952800293764,0.22910745169075442,0.6919530254854283
162,0.2290519786377748,0.22805708988871373,0.698452162826565
163,0.22817112443347773,0.23553784132843286,0.6900421396107741
164,0.22841322856644788,0.22208397065249966,0.7032490478435033
165,0.2277835706869761,0.23178618428572803,0.6923259411899136
166,0.22682692979772887,0.23488404616503647,0.6866974793689352
167,0.22647298562029997,0.2340442906173182,0.6894208681415505
168,0.22553480913241705,0.2241496760240743,0.7030224289692624
169,0.22465656201044717,0.2277421647813958,0.6957925656311948
170,0.22465119697153568,0.2378833832035602,0.6881515839570005
171,0.22469713600973287,0.21504025222130224,0.7076165371377703
172,0.22319805746277174,0.2275770526326878,0.7033805544947235
173,0.22215710580348969,0.2303132590903363,0.6927614154110492
174,0.2211875127007564,0.22321613067892235,0.7033144063513044
175,0.2215124722570181,0.22323260882370907,0.7030396756991534
176,0.22097087278962135,0.2266913590716644,0.6990783828245082
177,0.2213364349057277,0.22570702656054162,0.700083240404935
178,0.22017119514445463,0.22613865957713464,0.6986493230705529
179,0.21991085757811865,0.2270989748163962,0.6995259545218777
180,0.21881908116241297,0.2187244463344695,0.7050655623556863
181,0.21798229527970156,0.22292628334441655,0.7015909440080884
182,0.21851015463471413,0.21687087055662987,0.7089721113863126
183,0.21737615019083023,0.2151859637297375,0.7062065592114355
184,0.2171991504728794,0.22282943526204202,0.7032959074201718
185,0.21595206608374914,0.21620725787861247,0.7066793006070903
186,0.21646439408262572,0.21481045858121253,0.704474701595978
187,0.21651604833702245,0.21981293250557402,0.7077695147252419
188,0.2151210450877746,0.214989986323135,0.7120739349177186
189,0.21428743315239748,0.22417611847041358,0.6997676119837962
190,0.2130434811115265,0.2087851890166041,0.7148252342788266
191,0.21342869537572065,0.21031380673529396,0.715301152602048
192,0.2128183382252852,0.21001221562775088,0.7130798794853855
193,0.21159424570699534,0.21627806748302889,0.7055174341504002
194,0.21205505852897963,0.21629003525619775,0.7093641386905186
